Date,AAPL,AMZN,BA,BAC,GE,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PEP,PFE,T,TSLA,UNH,VZ,WFC,WMT
2020-03-17,63.22,90.39,124.14,21.98,36.54,55.90,136.59,93.76,47.18,149.42,146.57,5.43,127.72,31.44,26.40,28.68,244.22,54.31,29.63,39.75
2020-03-18,61.67,91.50,101.89,20.79,34.06,54.56,134.96,83.89,44.85,146.96,140.40,5.07,120.92,31.63,25.71,24.08,217.06,54.32,28.12,40.86
2020-03-19,61.20,94.05,97.71,21.20,33.44,55.58,127.05,85.30,41.83,153.13,142.71,5.32,117.34,29.73,24.38,28.51,219.80,53.62,28.29,39.82
2020-03-20,57.31,92.30,95.01,19.67,33.65,53.41,119.89,83.50,38.30,149.73,137.35,5.14,103.93,28.36,22.26,28.50,206.59,51.80,26.50,37.99
2020-03-23,56.09,95.14,105.62,18.08,31.53,52.71,111.14,79.03,37.56,148.10,135.98,5.32,105.18,27.85,20.95,28.95,194.86,50.31,25.25,38.09
2020-03-24,61.72,97.00,127.68,21.03,36.18,56.50,119.18,88.43,39.45,160.98,148.34,6.23,113.84,29.03,21.98,33.67,219.80,49.99,28.92,38.34
2020-03-25,61.38,94.29,158.73,21.10,39.02,55.08,119.40,91.73,41.61,156.21,146.92,6.14,112.50,29.08,22.22,35.95,234.49,49.94,28.97,36.47
2020-03-26,64.61,97.77,180.55,22.72,41.91,58.15,126.57,98.12,44.29,163.34,156.11,6.43,120.26,31.03,23.95,35.21,255.39,53.54,30.90,36.61
2020-03-27,61.94,95.00,162.00,21.60,39.33,55.51,123.16,91.13,42.81,156.79,149.70,6.32,120.46,30.20,23.35,34.29,242.45,52.77,30.28,36.53
2020-03-30,63.70,98.20,152.28,22.04,40.72,57.32,133.01,93.50,45.00,165.95,160.23,6.64,125.48,31.93,23.66,33.48,251.28,54.77,29.92,38.40
2020-03-31,63.57,97.49,149.14,21.23,40.98,58.10,131.13,90.03,44.25,166.80,157.71,6.59,120.10,31.90,22.81,34.93,249.38,53.73,28.70,37.87
2020-04-01,60.23,95.39,130.70,19.77,36.33,55.10,128.81,84.36,42.12,159.60,152.11,6.08,118.12,31.03,21.95,32.10,237.32,52.92,26.57,38.05
2020-04-02,61.23,95.94,123.27,20.57,35.61,55.85,133.15,87.51,43.95,158.19,155.26,6.39,123.86,32.13,22.51,30.30,240.44,55.25,27.22,39.55
2020-04-03,60.35,95.33,124.52,20.03,34.73,54.63,134.17,84.05,43.83,154.18,153.83,6.10,124.59,32.88,21.49,32.00,229.49,54.70,26.23,39.83
2020-04-06,65.62,99.88,148.77,21.39,37.31,59.16,139.76,89.46,46.67,165.55,165.27,6.71,131.16,33.79,23.04,34.42,248.34,56.70,28.63,42.02
2020-04-07,64.86,100.58,141.58,22.14,36.28,59.13,137.48,90.64,46.51,168.83,163.49,6.48,130.48,32.85,23.54,36.36,248.04,56.98,28.77,40.66
2020-04-08,66.52,102.15,146.87,23.45,37.68,60.35,143.26,94.30,47.82,174.28,165.13,6.67,132.61,33.82,23.39,36.59,267.83,57.80,30.28,40.61
2020-04-09,67.00,102.14,151.84,24.86,36.85,60.33,141.23,102.76,49.00,175.19,165.14,6.57,133.63,34.59,24.05,38.20,264.13,57.44,33.20,40.60
2020-04-13,68.31,108.44,147.33,23.92,36.23,60.52,139.77,98.19,46.93,174.79,165.51,6.75,130.89,34.35,23.62,43.40,263.51,56.67,31.43,41.77
2020-04-14,71.76,114.17,141.00,23.73,35.77,63.26,146.03,95.50,48.92,178.17,173.70,7.10,138.40,35.62,24.36,47.33,270.50,58.14,30.18,43.00
2020-04-15,71.11,115.38,145.98,22.19,33.55,62.87,147.66,90.79,47.61,176.97,171.88,7.02,135.03,35.16,23.55,48.66,281.68,56.93,28.44,42.92
2020-04-16,71.67,120.41,134.24,21.42,32.20,62.87,149.67,87.33,47.10,176.25,177.04,7.37,135.64,35.07,23.60,49.68,298.43,57.66,26.89,44.11
2020-04-17,70.70,118.75,154.00,23.28,35.30,63.95,152.02,95.18,48.06,179.24,178.60,7.31,137.55,36.08,24.44,50.26,290.56,58.46,28.38,44.04
2020-04-20,69.23,119.68,143.61,22.50,33.60,63.06,151.67,91.71,46.53,178.24,175.06,7.18,134.55,35.27,24.24,49.76,282.14,58.13,27.68,43.28
2020-04-21,67.09,116.41,136.33,21.64,33.44,60.61,149.68,89.05,45.38,170.80,167.82,6.74,130.94,34.82,23.37,45.78,274.19,56.82,26.84,43.07
2020-04-22,69.03,118.17,134.97,21.80,33.19,62.92,152.99,89.34,45.68,182.28,173.52,7.15,132.62,35.43,23.06,48.81,277.02,57.99,26.80,43.86
2020-04-23,68.76,119.97,137.74,21.87,33.65,63.56,155.51,89.39,45.07,185.13,171.42,7.10,130.26,35.86,23.08,47.04,285.33,57.59,26.53,42.84
2020-04-24,70.74,120.51,128.98,22.18,32.31,63.83,154.86,90.71,45.43,190.07,174.55,7.24,134.36,36.54,23.25,48.34,291.29,57.93,26.92,43.15
2020-04-27,70.79,118.80,128.68,23.47,33.19,63.54,154.29,94.62,46.78,187.50,174.05,7.43,134.46,37.47,23.90,53.25,293.98,57.81,28.41,42.77
2020-04-28,69.64,115.70,131.30,23.89,35.09,61.63,151.39,95.29,46.74,182.91,169.81,7.28,136.32,37.06,23.98,51.27,288.36,57.83,28.87,42.67
2020-04-29,71.93,118.64,139.00,24.78,33.96,67.11,150.24,97.86,47.12,194.19,177.43,7.46,133.36,37.26,24.59,53.37,287.65,58.12,30.00,41.20
2020-04-30,73.45,123.70,141.02,24.05,35.09,67.33,150.04,95.76,45.89,204.71,179.21,7.31,132.29,37.50,23.84,52.13,292.47,57.45,29.05,40.52
2020-05-01,72.27,114.30,133.37,23.08,33.55,65.87,148.29,93.25,45.60,202.27,174.57,7.07,130.14,36.79,23.40,46.75,284.51,56.83,27.59,40.97
2020-05-04,73.29,115.80,131.46,22.93,32.05,66.14,148.27,92.14,45.14,205.26,178.84,7.28,130.92,36.77,23.16,50.75,287.54,56.24,27.35,41.23
2020-05-05,74.39,115.89,125.40,22.66,32.00,67.45,149.50,92.00,45.40,207.07,180.76,7.34,131.67,37.64,23.27,51.21,293.04,56.51,26.32,41.58
2020-05-06,75.16,117.56,121.86,22.35,30.86,67.27,148.08,90.27,44.75,208.47,182.54,7.44,130.78,37.64,22.53,52.17,288.77,55.64,25.61,41.10
2020-05-07,75.94,118.38,128.65,22.84,31.53,68.46,147.59,91.21,44.60,211.26,183.60,7.62,131.55,36.13,22.61,52.00,285.00,55.58,25.23,40.63
2020-05-08,77.53,118.98,133.44,23.57,32.46,69.22,148.70,92.70,46.11,212.35,184.68,7.81,134.23,36.38,23.31,54.63,287.00,57.00,25.43,40.98
2020-05-11,78.75,120.45,128.91,22.58,31.95,70.18,149.11,89.97,45.54,213.18,186.74,8.07,134.38,37.24,22.99,54.09,288.69,56.40,24.78,41.22
2020-05-12,77.85,117.85,125.22,21.87,30.97,68.76,147.14,87.03,44.82,210.10,182.51,7.80,132.94,36.52,22.61,53.96,287.70,55.46,24.04,41.26
2020-05-13,76.91,118.40,121.50,20.87,29.88,67.42,147.13,84.03,43.94,205.10,179.75,7.78,132.96,36.22,21.98,52.73,278.00,54.85,22.53,41.24
2020-05-14,77.39,119.44,122.52,21.71,29.42,67.84,147.64,87.52,43.70,206.81,180.53,8.03,133.08,37.07,22.36,53.56,290.61,54.91,24.06,41.14
2020-05-15,76.93,120.49,120.00,21.44,28.33,68.65,150.44,85.90,43.26,210.88,183.16,8.49,135.95,36.91,22.15,53.28,290.96,54.71,23.36,41.98
2020-05-18,78.74,121.31,135.44,22.93,32.36,69.26,150.52,90.45,44.97,213.19,184.91,8.75,135.52,37.21,23.05,54.24,293.36,55.72,25.41,42.55
2020-05-19,78.28,122.47,130.44,22.21,32.05,68.72,149.02,88.67,44.54,216.88,183.63,8.81,131.73,36.83,22.66,53.87,289.05,54.38,23.95,41.65
2020-05-20,79.81,124.90,133.32,22.91,33.13,70.46,147.68,91.33,45.89,229.97,185.66,8.97,131.26,36.78,23.15,54.37,287.99,54.26,24.52,41.82
2020-05-21,79.21,122.34,139.00,22.90,33.44,70.34,146.71,90.17,45.17,231.39,183.43,8.78,130.21,36.42,23.30,55.17,286.91,53.97,24.46,41.66
2020-05-22,79.72,121.84,137.53,22.66,33.08,70.66,144.37,89.47,45.03,234.91,183.51,9.03,130.48,36.66,23.38,54.46,289.94,54.10,24.17,41.44
2020-05-26,79.18,121.09,144.73,24.28,35.09,71.07,144.56,95.82,46.09,232.20,181.57,8.72,129.75,36.65,24.12,54.59,294.89,54.30,26.26,41.29
2020-05-27,79.53,120.52,149.52,25.98,37.62,71.01,144.89,101.37,46.73,229.14,181.81,8.53,130.81,36.57,24.92,54.68,303.77,55.14,27.95,40.83
2020-05-28,79.56,120.06,149.82,24.86,34.99,70.91,146.97,99.86,47.09,225.46,181.40,8.49,132.29,37.32,24.30,53.72,303.97,55.72,27.22,41.23
2020-05-29,79.48,122.12,145.85,24.12,33.91,71.68,148.75,97.31,46.68,225.09,183.25,8.88,131.55,37.33,24.15,55.67,304.85,57.38,26.47,41.35
2020-06-01,80.46,123.55,151.39,24.61,34.89,71.74,147.19,98.60,46.99,231.91,182.83,8.81,132.99,34.66,24.20,59.87,305.93,55.78,27.09,41.32
2020-06-02,80.83,123.62,153.31,24.84,36.38,72.12,148.25,98.93,46.90,232.72,184.91,8.83,132.63,35.35,24.25,58.77,306.31,56.40,27.40,41.31
2020-06-03,81.28,123.92,173.16,25.99,37.98,71.96,148.65,104.27,47.90,230.16,185.36,8.77,132.82,35.35,24.66,58.86,305.35,56.83,28.83,41.16
2020-06-04,80.58,123.03,184.30,26.78,39.95,70.72,146.73,106.44,47.92,226.29,182.92,8.77,130.57,35.20,24.88,57.63,298.08,57.22,30.22,40.70
2020-06-05,82.88,124.15,205.43,28.11,40.67,72.00,147.30,111.23,49.09,230.77,187.20,8.92,132.44,35.18,25.64,59.04,311.85,57.74,31.67,40.52
2020-06-08,83.36,126.20,230.50,28.54,43.66,72.40,146.77,113.45,49.85,231.40,188.36,8.80,132.21,35.77,26.00,63.33,309.48,58.09,33.32,40.41
2020-06-09,86.00,130.04,216.74,28.22,41.39,72.60,145.96,110.54,49.00,238.67,189.80,9.05,132.97,35.39,25.53,62.71,309.21,57.86,32.63,40.45
2020-06-10,88.21,132.37,203.41,26.60,39.27,73.23,147.80,106.06,48.62,236.73,196.84,9.37,134.13,35.11,25.15,68.34,305.75,58.05,29.71,40.39
2020-06-11,83.97,127.90,170.00,23.93,35.87,70.09,140.87,97.21,45.54,224.43,186.27,8.80,127.84,32.55,23.61,64.86,283.73,56.45,26.79,40.03
2020-06-12,84.70,127.25,189.51,24.78,37.42,70.65,142.15,99.87,45.60,228.58,187.74,8.93,129.00,32.99,23.87,62.35,285.15,56.53,27.97,39.25
2020-06-15,85.75,128.63,190.94,25.15,37.37,71.04,141.25,101.25,46.30,232.50,188.94,9.17,130.48,32.61,23.87,66.06,286.28,56.15,28.21,39.36
2020-06-16,88.02,130.76,197.77,25.80,38.55,72.32,144.46,102.06,46.77,235.65,193.57,9.07,131.67,32.65,24.09,65.48,293.00,56.92,28.52,39.88
2020-06-17,87.90,132.05,192.54,25.00,37.37,72.63,144.02,99.48,46.58,235.53,194.24,9.24,131.76,32.80,23.68,66.12,292.60,56.65,27.45,39.68
2020-06-18,87.93,132.70,192.29,25.04,37.57,71.71,143.41,98.94,46.99,235.94,196.32,9.22,132.78,32.49,23.75,66.93,291.48,56.89,27.55,39.33
2020-06-19,87.43,133.75,187.02,25.25,36.90,71.23,143.83,97.81,46.02,238.79,195.15,9.26,131.28,32.67,23.72,66.73,291.24,56.16,27.60,39.95
2020-06-22,89.72,135.69,188.52,24.62,36.33,72.53,143.39,96.75,45.74,239.22,200.57,9.53,131.05,32.36,23.56,66.29,292.67,55.66,27.35,40.56
2020-06-23,91.63,138.22,187.88,24.79,36.13,73.20,142.86,97.93,45.64,242.24,201.91,9.45,131.36,32.03,23.67,66.79,297.60,54.94,27.23,40.36
2020-06-24,90.02,136.72,176.69,23.81,33.70,71.64,139.82,94.66,44.65,234.02,197.84,9.24,129.56,31.46,23.02,64.06,289.18,53.93,26.12,40.10
2020-06-25,91.21,137.73,174.88,24.72,34.48,72.06,139.67,97.96,44.93,235.68,200.34,9.49,131.41,31.59,23.26,65.73,296.22,54.28,27.37,39.90
2020-06-26,88.41,134.64,170.01,23.15,33.44,68.13,137.81,92.59,43.57,216.08,196.33,9.15,128.93,31.32,22.76,63.98,286.88,53.16,25.34,39.44
2020-06-29,90.44,134.02,194.49,23.39,35.09,69.86,139.04,93.00,44.36,220.64,198.44,9.20,131.08,31.90,23.41,67.29,289.76,54.69,25.70,39.69
2020-06-30,91.20,137.94,183.30,23.75,35.25,70.90,140.63,94.06,44.68,227.07,203.51,9.50,132.26,31.96,23.66,71.99,294.95,55.13,25.60,39.93
2020-07-01,91.03,143.94,180.32,23.26,34.78,72.10,140.38,93.26,44.82,237.55,204.70,9.53,132.36,32.98,23.40,74.64,297.73,54.67,25.09,39.90
2020-07-02,91.03,144.51,180.81,23.29,35.20,73.50,140.97,92.66,44.88,233.42,206.26,9.61,132.85,33.73,23.54,80.58,298.26,54.79,25.34,39.74
2020-07-06,93.46,152.85,187.91,23.66,36.13,74.98,142.98,95.00,45.23,240.28,210.70,9.84,133.30,33.73,23.86,91.44,302.81,55.24,25.49,39.63
2020-07-07,93.17,150.01,178.88,23.01,34.89,74.50,142.85,92.32,45.21,240.86,208.25,9.87,133.57,33.26,23.73,92.66,296.65,55.04,24.46,42.32
2020-07-08,95.34,154.06,180.08,23.10,35.40,75.18,143.27,93.30,45.07,243.58,212.83,10.22,134.22,32.99,23.84,91.06,298.36,55.38,24.55,41.48
2020-07-09,95.68,159.13,173.28,22.77,33.96,75.93,142.49,91.28,43.91,244.50,214.32,10.51,132.71,32.71,23.12,92.95,291.16,53.94,24.04,42.58
2020-07-10,95.92,160.00,178.44,24.02,34.53,76.95,142.37,96.27,45.15,245.07,213.67,10.48,134.46,33.07,23.58,102.98,291.23,54.49,25.47,43.56
2020-07-13,95.48,155.20,175.65,24.19,34.58,75.61,145.21,97.65,45.25,239.00,207.07,10.05,134.91,34.42,23.29,99.80,299.71,54.45,25.41,43.17
2020-07-14,97.06,154.20,179.96,24.14,35.51,76.04,147.92,98.21,45.87,239.73,208.35,10.38,135.52,34.44,23.44,101.12,308.52,55.44,24.25,44.00
2020-07-15,97.72,150.44,187.94,24.60,36.85,75.84,148.26,99.73,46.40,240.28,208.04,10.23,133.69,34.92,23.48,103.07,304.07,55.06,25.35,44.00
2020-07-16,96.52,150.00,178.70,23.93,36.38,75.75,149.25,100.01,46.15,240.93,203.92,10.13,133.88,34.80,23.78,100.04,307.15,55.78,25.46,44.07
2020-07-17,96.33,148.10,175.66,23.22,36.49,75.84,149.35,98.16,46.82,242.03,202.88,10.20,134.66,35.43,23.67,100.06,306.53,56.30,24.95,43.91
2020-07-20,98.36,159.84,174.42,23.58,35.46,78.19,149.60,97.30,46.12,245.42,211.60,10.51,133.11,35.68,23.36,109.53,303.46,55.87,24.57,43.82
2020-07-21,97.00,156.91,178.63,24.42,36.33,77.80,149.74,99.41,47.20,241.75,208.75,10.33,134.43,35.86,23.67,104.56,305.11,55.84,26.20,44.11
2020-07-22,97.27,155.00,179.79,24.31,36.44,78.24,150.01,98.69,48.48,239.87,211.75,10.44,136.01,37.69,23.60,106.16,306.71,55.75,26.26,44.22
2020-07-23,92.84,149.33,176.45,24.54,36.33,75.84,149.61,98.98,48.28,232.60,202.54,10.13,137.08,37.54,23.40,100.87,302.97,55.85,26.35,43.88
2020-07-24,92.61,150.45,173.76,24.35,35.40,75.41,148.12,98.28,48.49,230.71,201.30,10.19,136.06,36.81,23.14,94.47,300.79,56.85,26.26,43.75
2020-07-27,94.81,152.76,170.21,24.14,34.63,76.47,147.18,96.90,48.48,233.50,203.85,10.42,137.67,36.69,22.92,102.64,298.60,56.87,25.49,43.74
2020-07-28,93.25,150.02,170.84,24.36,35.56,75.18,146.83,97.32,48.18,230.12,202.02,10.22,137.38,38.14,23.23,98.43,299.93,57.48,25.53,43.92
2020-07-29,95.04,151.68,166.01,25.27,34.01,76.18,146.54,99.68,48.02,233.29,204.06,10.47,137.93,38.38,23.13,99.94,306.68,57.45,25.78,43.56
2020-07-30,96.19,152.59,161.95,24.84,32.31,76.92,146.84,97.02,47.69,234.50,203.90,10.61,137.69,37.87,23.14,99.17,305.23,57.30,24.65,43.37
2020-07-31,106.26,158.23,158.00,24.88,31.33,74.40,145.76,96.64,47.24,253.67,205.01,10.61,137.66,37.61,23.15,95.38,302.78,57.48,24.26,43.13
2020-08-03,108.94,155.59,162.27,24.99,31.53,74.14,147.35,96.10,46.30,251.96,216.54,11.01,136.70,37.49,23.18,99.00,303.61,57.24,24.29,43.10
2020-08-04,109.67,156.94,165.07,25.01,31.69,73.67,147.22,95.55,46.69,249.83,213.29,11.23,137.47,37.53,23.48,99.13,304.50,57.91,24.22,43.88
2020-08-05,110.06,160.25,174.28,25.39,33.03,73.95,148.40,97.21,47.22,249.12,212.94,11.29,136.25,37.58,23.36,99.00,312.47,57.54,24.40,43.27
2020-08-06,113.90,161.25,172.20,25.47,32.67,75.25,147.55,97.24,47.48,265.28,216.35,11.34,135.86,37.41,23.35,99.31,314.06,57.83,24.24,43.12
2020-08-07,111.11,158.37,170.02,26.11,33.03,74.92,148.60,99.38,47.80,268.44,212.48,11.20,136.74,37.58,23.49,96.85,317.03,58.53,25.07,43.32
2020-08-10,112.73,157.41,179.41,26.56,34.42,74.84,148.03,100.64,47.72,263.00,208.25,11.16,135.98,37.53,23.63,94.57,319.10,58.99,24.70,43.96
2020-08-11,109.38,154.03,180.13,26.92,34.73,74.03,146.97,103.82,47.93,256.13,203.38,10.85,135.12,36.94,23.63,91.63,315.55,58.51,25.32,43.40
2020-08-12,113.01,158.11,175.44,26.73,34.68,75.36,149.66,102.94,48.43,259.89,209.19,11.44,137.80,37.47,23.62,103.65,322.27,58.60,25.19,43.96
2020-08-13,115.01,158.05,174.73,26.35,34.06,75.83,148.00,102.37,48.38,261.30,208.70,11.44,138.10,37.31,23.41,108.07,321.52,58.52,25.02,43.95
2020-08-14,114.91,157.40,178.08,26.47,34.37,75.23,148.24,102.41,48.45,261.24,208.90,11.56,137.56,37.20,23.48,110.05,323.70,58.79,25.30,44.20
2020-08-17,114.61,159.12,172.01,25.90,33.39,75.81,148.99,99.71,48.21,261.16,210.28,12.34,137.92,37.49,23.36,122.38,320.51,58.78,24.47,45.20
2020-08-18,115.56,165.62,170.23,25.53,33.24,77.79,150.09,98.32,48.42,262.34,211.49,12.26,138.11,37.50,23.31,125.81,316.81,59.18,24.04,44.90
2020-08-19,115.71,163.02,169.27,25.50,32.93,77.23,150.39,98.55,47.37,262.59,209.70,12.14,136.45,37.40,23.26,125.24,315.40,59.05,24.07,44.14
2020-08-20,118.28,164.87,169.58,25.10,32.36,78.81,151.42,97.37,47.35,269.01,214.58,12.14,136.72,37.85,23.22,133.46,313.33,58.96,23.75,43.52
2020-08-21,124.37,164.24,167.50,24.98,32.57,78.78,152.76,97.32,47.28,267.01,213.02,12.68,136.46,38.00,23.23,136.67,314.14,58.99,23.64,43.88
2020-08-24,125.86,165.37,178.27,25.69,34.22,79.26,152.15,100.06,47.97,271.39,213.69,12.72,137.64,37.97,23.50,134.28,308.84,59.57,24.49,43.78
2020-08-25,124.83,167.32,174.73,26.00,34.01,80.29,152.06,100.50,47.91,280.82,216.47,12.75,137.30,37.54,23.40,134.89,312.22,59.42,24.61,43.54
2020-08-26,126.52,172.09,171.90,25.56,33.44,82.21,152.30,99.09,48.16,303.91,221.15,12.77,138.47,37.19,23.47,143.54,308.82,59.46,24.04,43.57
2020-08-27,125.01,170.00,174.20,26.05,33.44,81.43,152.98,102.35,48.23,293.22,226.58,12.63,138.40,37.01,23.40,149.25,311.67,59.43,24.59,45.54
2020-08-28,124.81,170.09,175.80,26.30,34.11,81.97,153.64,102.77,49.83,293.66,228.91,13.15,139.94,37.06,23.51,147.56,314.37,59.26,24.69,46.77
2020-08-31,129.04,172.55,171.82,25.74,32.72,81.48,153.41,100.19,49.53,293.20,225.53,13.37,140.06,36.94,23.33,166.11,312.55,59.27,24.15,46.28
2020-09-01,134.18,174.96,172.10,25.71,31.95,82.75,151.52,100.14,49.12,295.44,227.27,13.82,139.19,36.05,23.06,158.35,312.83,59.16,24.05,49.20
2020-09-02,131.40,176.57,174.78,26.02,33.24,85.87,153.83,101.65,51.19,302.50,231.65,14.35,143.29,36.36,23.24,149.12,320.24,60.53,24.57,49.23
2020-09-03,120.88,168.40,168.77,25.66,32.62,81.48,149.55,101.33,50.48,291.12,217.30,13.02,139.37,35.58,23.15,135.67,316.23,60.61,24.52,48.18
2020-09-04,120.96,164.73,171.05,26.54,33.13,79.06,148.59,103.52,51.04,282.73,214.25,12.62,138.76,35.54,23.02,139.44,312.00,60.48,24.79,47.61
2020-09-08,112.82,157.49,161.08,25.48,31.69,76.18,147.26,99.92,49.81,271.16,202.66,11.91,135.55,35.12,23.09,110.07,307.25,59.96,23.97,46.15
2020-09-09,117.32,163.43,160.78,25.51,31.79,77.36,149.70,100.87,50.19,273.72,211.29,12.71,137.11,35.36,22.98,122.09,312.02,60.04,23.84,46.63
2020-09-10,113.49,158.76,157.69,25.14,30.97,76.30,146.91,99.83,50.00,268.09,205.37,12.31,134.76,34.85,22.62,123.78,304.60,59.53,23.95,45.60
2020-09-11,112.00,155.81,160.23,25.50,30.71,75.79,147.78,101.07,51.06,266.61,204.03,12.16,135.81,35.26,22.69,124.24,301.48,59.79,24.27,45.57
2020-09-14,115.36,155.15,165.35,25.75,31.74,75.44,148.35,102.47,50.71,266.15,205.41,12.87,136.67,36.18,22.80,139.87,308.57,60.32,24.81,45.77
2020-09-15,115.54,157.81,163.49,25.28,31.48,76.76,148.89,99.28,51.05,272.42,208.78,12.99,135.62,36.13,22.79,149.92,307.23,60.60,24.88,45.79
2020-09-16,112.13,153.91,167.46,25.60,34.84,75.60,148.40,99.70,50.79,263.52,205.05,12.51,134.98,35.95,22.88,147.25,306.52,60.37,25.71,45.42
2020-09-17,110.34,150.44,167.53,25.35,36.38,74.35,147.17,98.56,50.55,254.82,202.91,12.46,133.20,35.99,22.75,141.14,304.98,60.59,25.11,45.56
2020-09-18,106.84,147.75,161.14,25.21,35.51,72.55,149.18,98.35,50.45,252.53,200.39,12.19,131.47,35.80,22.64,147.38,308.02,60.35,25.13,45.10
2020-09-21,110.08,148.02,156.35,24.47,32.77,71.51,145.10,95.31,49.09,248.15,202.54,12.52,131.24,35.21,22.40,149.80,299.19,59.61,24.04,45.69
2020-09-22,111.81,156.45,156.80,23.94,32.26,72.99,144.21,94.27,49.66,254.75,207.42,12.64,132.15,35.43,22.31,141.41,294.26,59.82,23.65,46.10
2020-09-23,107.12,149.99,151.18,23.26,31.53,70.47,144.44,92.74,48.21,249.02,200.59,12.12,131.00,35.19,21.81,126.79,292.14,58.91,22.83,45.33
2020-09-24,108.22,150.99,146.05,23.34,31.28,71.14,144.67,92.66,48.70,249.53,203.19,12.35,131.58,34.95,21.94,129.26,292.66,59.19,23.32,45.57
2020-09-25,112.28,154.76,156.03,23.49,31.53,71.95,145.66,93.47,48.72,254.82,207.82,12.87,133.55,35.24,21.94,135.78,302.50,59.39,23.64,45.76
2020-09-28,114.96,158.70,166.08,24.09,32.00,72.93,147.11,96.16,49.28,256.82,209.44,13.04,137.97,35.57,22.21,140.40,303.23,59.36,23.82,45.75
2020-09-29,114.09,157.24,163.60,23.77,31.59,73.30,147.06,95.35,48.92,261.79,207.26,13.23,137.16,35.36,22.15,139.69,304.15,59.24,23.26,45.71
2020-09-30,115.81,157.44,165.26,24.09,32.15,73.28,148.88,96.27,49.37,261.90,210.33,13.53,138.60,35.87,22.31,143.00,311.77,59.49,23.51,46.64
2020-10-01,116.79,161.06,167.86,24.10,32.20,74.39,147.32,96.97,49.18,266.63,212.46,13.61,140.80,35.55,22.29,149.39,313.07,59.45,23.56,47.69
2020-10-02,113.02,156.25,168.08,24.21,32.98,72.78,146.24,97.89,49.36,259.94,206.19,13.06,138.06,35.56,22.44,138.36,311.98,59.24,23.99,46.83
2020-10-05,116.50,159.96,171.20,24.62,33.08,74.14,148.23,99.04,49.38,264.65,210.38,13.64,137.93,35.92,22.43,141.89,318.15,59.66,24.45,47.27
2020-10-06,113.16,155.00,159.54,24.37,31.84,72.55,146.26,98.02,48.94,258.66,205.91,13.74,135.70,35.36,22.47,137.99,314.45,59.46,24.18,46.88
2020-10-07,115.08,159.78,164.61,24.88,32.57,72.96,147.88,99.73,49.56,258.12,209.83,13.96,137.01,35.65,22.54,141.77,323.17,59.61,24.81,46.96
2020-10-08,114.97,159.53,168.00,25.24,34.32,74.17,148.89,101.78,50.46,263.76,210.58,13.84,137.85,36.06,22.39,141.97,322.41,59.19,25.30,47.12
2020-10-09,116.97,164.33,167.33,25.36,35.30,75.52,150.97,101.20,50.81,264.45,215.81,13.76,138.44,35.96,22.16,144.67,327.84,59.33,25.30,47.59
2020-10-12,124.40,172.15,167.35,25.68,35.25,78.23,151.84,102.44,51.09,275.75,221.40,14.23,142.13,35.99,22.01,147.43,329.97,59.55,25.68,48.08
2020-10-13,121.10,172.18,162.14,24.95,34.68,78.35,148.36,100.78,50.22,276.14,222.86,14.25,143.54,36.07,21.71,148.88,331.42,59.36,24.74,48.74
2020-10-14,121.19,168.19,163.24,23.62,35.20,78.17,148.10,100.22,50.12,271.82,220.86,14.10,142.52,36.03,21.51,153.77,321.85,58.43,23.25,47.98
2020-10-15,120.71,166.93,164.24,24.15,35.46,77.77,147.19,101.72,49.99,266.72,219.66,13.97,141.43,35.73,21.48,149.63,324.57,58.16,22.95,48.18
2020-10-16,119.02,163.64,167.35,24.24,37.62,78.39,148.10,101.51,50.03,265.93,219.66,13.81,141.73,37.09,21.39,146.56,329.90,58.05,22.86,48.24
2020-10-19,115.98,160.36,167.11,23.72,37.62,76.50,144.32,99.80,49.62,261.40,214.22,13.50,139.68,36.95,21.03,143.61,324.22,57.30,22.54,47.65
2020-10-20,117.51,160.85,167.24,24.14,37.88,77.55,144.55,100.37,50.25,267.56,214.65,13.65,139.71,36.65,20.94,140.65,323.41,57.25,22.81,47.97
2020-10-21,116.87,159.25,163.86,24.05,37.78,79.30,143.93,99.37,49.99,278.73,214.80,13.52,139.60,36.24,20.91,140.88,322.79,56.75,22.70,48.13
2020-10-22,115.75,158.82,169.07,24.87,39.84,80.33,145.08,102.88,50.68,278.12,214.89,13.36,139.61,36.59,22.13,141.93,325.73,57.33,23.25,47.85
2020-10-23,115.04,160.22,167.36,24.90,39.38,81.65,145.24,103.81,50.52,284.79,216.23,13.59,139.56,37.32,21.77,140.21,330.60,57.96,23.28,47.95
2020-10-26,115.05,160.35,160.83,24.54,38.09,79.21,143.97,101.24,49.80,277.11,210.08,13.14,138.06,37.07,21.43,140.09,323.06,57.81,22.70,47.39
2020-10-27,116.60,164.32,155.24,23.85,36.64,79.94,143.15,99.33,49.90,283.29,213.25,13.40,139.12,36.59,21.07,141.56,320.51,57.38,21.82,47.62
2020-10-28,111.20,158.14,148.14,23.47,38.29,75.54,138.36,96.54,47.96,267.67,202.68,12.63,134.17,34.65,20.74,135.34,308.00,56.31,21.18,46.68
2020-10-29,115.32,160.55,148.29,23.54,38.04,77.84,137.19,97.17,48.02,280.83,204.72,13.02,133.99,34.49,20.94,136.94,303.68,56.76,21.14,46.64
